Batch_ID,Supplier_Rating,Delivery_Time_Days,Temperature_C,Humidity_%,Production_Cost_USD,Transport_Cost_USD,Demand_Units,Returned_Units,Stock_Level_Units,Route_Distance_KM
411,87.11614878088889,6.637555287509722,19.994964415459595,54.394860480085114,978.0278993907758,200.14629833397188,658.9895594810694,7,254.4630064205285,303.8397245982826
412,68.75357908162131,8.075863836825105,21.816772985942873,49.01690152545624,1150.961656003983,208.89541957058273,427.9846022978433,2,334.77333205693077,180.837025723846
413,64.65885829264377,2.7549103875111722,18.824678099075044,31.962495159075036,841.3245072084649,146.46658142917016,524.1043277862112,6,282.9689374677212,320.39977627224073
414,92.7767682189851,3.164994357971473,14.505816947521183,53.31470896330895,1039.1150226224595,173.61731119108313,560.3917041483375,7,369.901548251743,339.52044867585045
415,83.32314011979592,7.035322933687005,22.601378894241186,53.64561477355457,913.2681852670369,200.17913009163917,651.2067949141453,5,251.9154192487075,183.31768216989002
416,72.51513463443446,5.542990621651296,23.826716068763897,43.19826523652049,1044.2711469006124,190.266815248766,484.6102226014365,4,264.46072506992675,255.38218335680975
417,95.51151975522524,6.1029525504790465,22.786200427260177,37.15612963927486,990.2841610303185,263.62141914082974,446.0570206221581,5,275.11165878334754,259.90942971422
418,81.15674634292859,5.681178432800993,16.1513148467369,64.75879150503965,1013.9403479024467,210.87029263635017,517.3067648570553,2,327.71479487282346,160.11800963816225
419,91.79297184063826,5.781391841856288,20.947451709770576,54.91445510894402,917.5112751303482,242.74519613182014,628.4080276542287,8,311.15185255765505,233.4980108493356
420,80.67518481410109,2.347055743377834,15.344956719846756,47.70918969078291,923.4904074855876,200.46976772879248,482.98274685992163,5,328.2604116537478,320.2051717602551
421,100.60747924881987,7.094635413242896,26.109103322962554,38.62967116852513,1043.090877104114,252.81442418730614,404.51309184159237,6,306.33785218695317,207.0012792222836
422,97.55340842443204,7.339179984855547,18.741836253645744,41.781851715786544,1141.5573258634067,219.8763878286577,345.92421916846376,5,346.6014447023444,341.4331064014703
423,77.51035851520926,4.541218511863945,25.76621082837969,63.02590396786232,910.2580998703229,200.67102426942301,377.8702615394775,6,347.43997026822086,268.4274052875649
424,89.71570950954356,4.913046100372275,24.837608931052436,51.37661940868046,869.6848683140636,199.33584555204902,586.4391497406665,8,375.72401488791326,210.43121539929936
425,86.45375949585147,1.9377849948885557,19.298228942391816,44.49412932999294,1092.0190248507756,152.27806868545184,467.93755236931884,7,317.1898289939976,252.25609836917639
426,93.68631557532349,6.0285095120356695,18.601645146196766,55.09689231224656,995.1244160413465,225.34578600681553,439.24790900792897,0,316.95104956631627,176.827017090972
427,70.35076539419896,6.144114883428288,23.051110649159014,41.856018125536764,1124.5747200978929,197.98976327318104,428.4032776816058,4,388.35043133173957,271.4117474008176
428,86.8605145999844,4.875617966001378,19.467027888450787,65.00843030280379,864.1304179943279,174.90040199093977,508.50458602001817,7,359.8701305699274,240.3869593887082
429,90.58424486849587,7.248706719741005,22.307453926474622,63.528005348967255,733.0841611864853,255.32308854060358,476.0544906234416,7,325.9367217938242,228.68955498704645
430,62.41260513576886,4.331845538040119,20.551517227579247,45.33425928797223,920.0493877260499,137.48919870525992,472.68678562807474,2,230.27633218633412,177.69486359907208
431,68.16741487334225,6.1292118517872005,16.656524756603098,43.713297529691395,885.0471086102476,178.8752052283783,634.932392781074,3,215.8159300780501,245.9537219520702
432,59.607678222398995,2.960671322615769,15.308595942626622,23.8186680130772,988.181739987955,251.38593743897667,653.8016281861633,9,330.6353164809651,260.2564650367702
433,77.30593165555442,4.952895698251524,22.680052745483792,35.18419228448632,904.4732178594415,215.77614704601265,338.99783270910035,7,332.6962410100447,181.48312679998475
434,87.17542255795962,4.651291484194329,20.315326761008123,36.60530225042244,1111.1525427004674,197.60705361736214,532.7592731142958,8,263.86067401696965,304.05637370599754
435,95.02357052096028,5.4506158440818835,20.340730549257604,51.351903409873856,956.7774606366225,212.55017715750733,422.3137901378608,4,317.6948613334891,263.89583979594914
436,80.74094780419775,4.260946142333283,24.087591517281357,46.7376629555864,1022.5711748160852,208.97070855244206,475.17488861389063,2,254.3427213463413,207.58435518446578
437,96.28615545571292,4.737054808656664,25.520326829897336,36.54664512584759,1023.6451837661416,124.16687268570394,530.9278385126695,6,328.60896918623234,245.22872962041603
438,66.19898541785109,6.652094342883013,21.182365835914574,47.188359575354426,1029.2432638618282,182.53690573260192,478.72800830690807,2,329.911040654428,291.8464217606672
439,62.96617560644845,4.126471525523565,20.978203879270417,55.05337147647349,996.380633431754,280.82608272568746,523.0459880627633,4,329.58713271905407,318.4820502691435
440,79.44452301103381,1.7868457985226414,23.500429099341652,55.27839349915587,1076.590103561547,167.03379326114162,567.2970206031918,9,316.7767827048469,329.3476055439838
441,83.84065448939307,8.499167808410842,17.929193290901274,31.00329719141119,880.6517299261288,184.08494929478329,529.457680054032,4,285.293886493732,340.01142690651466
442,79.67305251905907,7.7629081573809735,22.66945916424309,48.71736519516169,1209.9126889980826,172.91896183454062,435.31636958323764,3,289.41532052145516,183.48023834560178
443,59.325578999601234,2.4154746097887627,23.655657915466463,36.1665922302839,964.5193924947197,195.64923883409313,437.08003930296763,4,357.9549290930837,214.49878766478798
444,79.10879960487212,6.379415610490389,24.040690625252886,59.01728697140274,803.2676293151977,170.8438584337851,356.02947033819646,2,320.74574278581014,179.9413497080547
445,66.95530499495146,3.9940504588973136,16.189741892492606,57.84146416353499,1028.211003548766,224.337075107903,414.60797024792817,7,324.4044499833772,304.5489526507435
446,86.69672548830039,5.526974430662119,19.71593419057318,41.019727736755414,872.3229276328773,209.86567061451333,696.2068361898528,7,304.32449087029687,241.35612386403562
447,83.66598246096848,5.588448258026988,19.3652102415296,42.339547975996,1099.8001801763312,238.6773807553509,420.79964259047557,2,332.5724918006612,313.1363847101277
448,70.60120213672644,4.531184399367356,22.29966086322764,45.38732949501693,1331.4408364063565,147.45294169055197,380.66211875561805,4,347.9465344284727,179.14072911026116
449,74.86133082663306,3.432468668827207,23.44223373930395,27.472066052686607,882.0141862663224,182.98297585585485,531.9927861844774,4,268.60164709373515,215.54082543118682
450,69.40786478111049,3.618917895367481,26.490131222337943,53.35968173440577,1049.8558499835976,188.71386841939324,488.963524070814,5,329.63736422539165,210.08626123484078
451,79.37320902726829,3.1676161690375153,20.51510355889578,47.27155453659869,736.6741616943059,222.78234550442974,480.44067631507744,6,288.6958068361463,311.9213161355381
452,89.55142320501238,3.3363555835391105,20.507282505072357,59.70175082567859,1068.0857844162022,160.3389401396483,640.904596641209,6,315.6926665716769,285.03836630687067
453,70.14273953664457,4.865643419901289,25.44901605663624,39.01590782037447,867.1429300300465,245.7826902129172,554.9126675558365,8,341.7618273513923,148.54892474644436
454,85.04046515517844,3.5684800217784964,22.889730815590916,43.80877051750068,906.2748072348277,259.3207795258804,447.0007068296525,4,227.41493531746278,226.69347417833495
455,74.69742381627559,6.36410413142524,25.80295453356392,34.93474741960885,834.8070265240258,150.55638261822082,457.552408240822,1,245.80900815943727,297.97159548546284
456,72.07127167737656,18.82038573370604,22.86618400902951,39.95709436505747,1109.8226839082104,175.4563552553217,449.7413486094315,4,267.0303474990904,305.6763547521224
457,78.92969640045442,3.839893517259914,18.528650143860187,38.18018003931781,1151.0956536209894,173.40342458539538,587.4739621580258,6,263.48277601394403,270.6820847205402
458,69.64757677580626,5.478809001070754,18.00061493566658,59.959736788464454,1003.5077821987761,331.6193102338749,469.18523705468624,3,291.8825549548607,259.03647640711614
459,74.46350694652818,5.999370220605868,17.34546325282321,43.017381512486075,870.3359941996421,178.50499473960568,320.68464975458494,4,384.6190439230997,203.46799565126446
460,68.02122107411151,5.944004541838549,23.98615550427542,51.24175684744613,1238.4284554155793,283.8812721078067,495.16803212656555,1,358.9223442687661,303.50952308208736
461,99.6472513291639,5.151910535832175,25.565790469261024,46.19236596138195,887.4384808368015,136.66840024466953,346.2973998872071,7,270.97050995763874,190.15380673069131
462,80.35263551971728,6.4853648367194445,27.548086424159145,37.30534733987187,675.6951550108842,150.51745169178184,718.4230601754901,2,343.4441680044293,169.4326539973944
463,73.00274492007415,5.9644979053613145,24.52931599696972,48.316995768283576,1068.7583514935602,165.66977340758996,403.4332086152769,9,297.83886631556334,260.3832785156196
464,82.13979910734221,21.247663170631903,25.48851573260496,55.99103331863595,834.2837989537725,157.71553442767387,483.81352346422693,6,317.1874642486377,227.8375935494876
465,78.8767195030917,6.738312128778547,20.259951002038946,37.92240607456648,1148.2913190248762,186.60506329207507,525.8202734701136,5,250.95703358647236,286.1771880336685
466,77.79030400466777,6.774581674533485,18.53075254976843,58.09112790731379,942.8293454989872,164.56108986392508,471.134183932077,10,233.96582244777943,274.2252352201616
467,86.14166700043425,3.4734277916428367,24.55023799725266,41.50279078522304,1090.5569860816295,159.03292036327133,470.99695985338076,7,336.617426690298,335.3884911907922
468,87.57507710047305,5.075875670895204,23.253042256718203,45.170160739271594,1210.2250519828237,257.9235998236664,542.1827286160877,5,301.64229056400427,270.2274394413073
469,74.69498852389472,6.366657985622139,22.322333123022677,55.30683123010048,818.6711703068918,261.18968112565824,652.6215958796279,4,326.1298576531682,302.99141783419026
470,74.2418175935532,4.581372360841277,23.16211444189897,43.36563842780512,915.1094303661391,247.46482491876577,576.7509081817298,11,379.6873797022015,207.43211498225656
471,77.24948302848355,7.145956095532023,22.969556447374618,50.37574859335866,988.6493391014404,226.19994777921642,647.8513878573542,4,288.05999822649784,285.57967690122564
472,56.980788352644154,9.727744989238722,25.851450579560684,46.853091712119074,1230.6326978551515,204.6371532889776,395.33808919064984,3,288.5182301998752,236.17009602012854
473,64.84808937801448,3.4280279347300353,25.88495675445087,51.29368006703819,901.2425923089331,175.14846546670458,531.7362633255361,1,388.43306197895964,225.300968517274
474,93.66874267444524,2.2379107936924503,23.632661057021043,26.192608944765027,910.824445607649,152.34212476224542,515.5246052058279,7,300.8494640192017,204.87395804930287
475,96.44967713501283,5.607637191209752,24.537408617688783,31.703181847919172,1071.7210863333712,218.14978517163436,535.1091291676735,5,259.8346375620447,327.11854862194417
476,77.50963960443622,6.443125010252287,23.542187657274326,56.15967006046838,913.4156911434144,141.3184803726601,637.6231970635572,7,336.78410796462924,249.6559799948986
477,85.76556963055766,4.538267252310462,20.61649080389614,60.37181405649051,1022.8788824346425,150.30395354123033,477.9210850207946,5,288.1161927862896,210.57921834029523
478,83.11250154543536,7.906521326642069,24.26969402473942,40.89513296468479,767.269386854781,257.6456628102405,459.4496633445912,2,258.8680891129409,283.90400036813253
479,110.78880808455239,2.3227884005535024,17.816514793422215,47.55971647828866,1332.1494913834895,295.03245208610434,553.3980797418664,5,304.4843299977204,228.00230038894938
480,91.19574911434577,6.385837246063222,25.161674656887648,52.94719252902301,797.8436154535896,219.66475690832402,322.1797272434153,9,341.33430105539566,210.07763872491756
481,78.72082408519233,3.7882783584822133,18.416431180701895,56.93217601658704,951.7370944014688,255.32285761473221,476.31479508778216,11,242.0408946984641,395.108531740182
482,70.44459559399574,8.438755812414593,22.857409860384198,29.723227283291514,995.1278446236859,187.70758412780083,486.5802310714547,6,240.87821101153543,189.56137705481754
483,63.93553679742428,8.985030706336236,19.46453812472152,41.13959753021623,1286.9032201535192,133.1162906956158,407.9641383693075,6,295.99704700597454,343.2553579687077
484,82.03463635867223,3.466686824433304,23.66016694922328,46.67420620150125,801.2731328600889,230.6085809309292,605.7059011356578,3,244.99836610113056,209.48068799133335
485,72.43649254715697,3.90088572818284,21.898224322216272,57.03140197236049,1297.5556203218127,228.4644661635032,393.77596826567157,8,236.19636590147144,281.3001775859386
486,65.77746290402325,6.719175773959604,17.21573212551,74.98430483721495,1113.5765231653033,203.58342769401222,486.41269516362036,3,300.3058033504222,244.91985087361812
487,73.53427115757474,4.225738700420971,23.262098893055438,47.71994273190282,1062.5642986634869,187.88122709474442,529.3157225322968,8,355.3035236798175,286.82068975282886
488,69.18451996385605,4.909177564135524,20.26623766950187,35.93022537896012,852.3049469473067,248.1105289290549,635.3451561476119,7,339.40086787803193,180.9009550643404
489,96.87141635072564,5.05077684108482,24.643440162440108,54.02268077201298,1085.671186305711,150.7133483286263,498.9443565119147,6,294.6529485979318,174.79672040632136
490,88.81639756949451,1.1606536876046873,22.003977066203223,63.2099578954071,891.47700663703,161.31097105546712,593.615359412821,6,364.12859946147876,288.34714706011005
491,79.92027358683383,4.972324507811526,23.186262956164114,51.08014120979501,1189.999187979762,149.59467466197862,570.0595397277127,3,386.74797883844207,160.99130441329814
492,94.79944138890026,3.6205444518716523,19.127293134954364,40.93351454845707,854.34069563384,204.24864813179136,512.3457556169143,7,324.56107456817966,191.568565857149
493,80.77368307647619,4.013754355200456,20.232003305717914,59.579939414800194,983.0262258315875,145.6053493945371,391.0486591726544,4,281.69041806756826,245.51399054497756
494,71.38715798671737,7.887264006937628,20.624084091696748,56.63545618498435,916.7090367980243,165.78789097423783,356.5419139095651,4,378.13079123353896,185.29239937661976
495,95.23124077269657,2.4869862114414873,24.570107440727668,39.73919155804376,851.8715556359508,164.7122218886401,510.65054014191867,10,375.92742782223013,191.66532304050017
496,85.38910043684659,6.626410373495954,27.032131263416467,53.81425617534342,1111.197972536187,186.96958338330208,445.73031260973863,6,312.66980767446125,229.44706976208374
497,69.62753845673544,4.442074139336383,19.584484744771373,59.97265567658873,1080.318812111445,125.63127767980116,591.9261091681292,2,361.14227450314877,140.77365312059487
498,78.09661321916391,4.440479663008331,25.23054443397304,61.818900425588936,1181.3515298351494,204.36024960186336,574.5856518098577,4,260.9357673039585,179.95525204116132
499,71.24381746615242,6.580743792103423,15.490967746822893,49.33551024690544,733.0187337687748,262.3651825332339,481.538900556295,3,196.63798596704987,317.00666860698044
500,66.17200269035663,5.680102589137781,18.417431796723132,46.41920553820681,1159.6256053511565,206.7745686158381,384.22870760587307,9,251.44054466972761,297.84557854704826
501,89.26177547531641,6.141225994439062,19.123664631439674,62.27273822081263,1375.8173358035342,277.066057240066,551.0735549607274,6,310.3284840072285,363.2574268130838
502,99.0941664047013,6.9363693210657225,17.94247393167783,37.89839497019115,932.253836623458,266.69990929384625,398.20505538648496,3,296.2910180078307,279.73694352965543
503,66.01432426180858,4.337383233633354,17.24923483063726,54.38579290921005,1284.2722918163454,238.8867523623927,424.1536077069135,7,348.0931415325545,315.0808431896243
504,85.62969236690572,3.775526530984499,23.23899673641339,36.29973372635571,960.525809191026,203.73429213184428,402.0584261784845,5,225.7172250253951,228.9233692987516
505,73.49357430878173,2.829698946884404,21.357796906816414,60.65376272259603,794.1385393658039,201.12501941227197,486.1498978060047,7,226.69442100629735,240.64408046806665
506,75.12874616235304,3.3491789400420897,23.138216192815328,47.41954484388839,954.1551336389807,238.189988618163,617.0192334070562,7,338.11522327901525,270.64530452352136
507,74.07606075761132,10.898188850617451,24.07141805836454,62.68583235647469,1157.2305951512915,180.41646952479837,499.49591297764715,2,228.20366714616483,155.3096873832247
508,71.36009230320184,7.4893591614735735,22.7968509795176,54.91412756355527,874.2735276502702,105.8739624266268,455.6781307572304,7,286.4623254222151,277.2886213535105
509,80.48521627944827,2.2978512675839573,23.973289528451122,37.7677976993807,909.949201149027,224.60020270514798,347.43850699547556,3,301.22814665480354,218.809211319887
510,71.69049883588963,2.3550840865128597,21.791403141273193,64.24627732077244,1089.0309148439787,143.44656850325143,555.2124584729843,7,267.4755402708782,227.19325366945665
511,82.70456825779839,5.963732123436983,18.439019835082767,65.51245266427729,1000.4590175107859,151.89293859048075,421.95953940713724,5,328.89306070481445,299.86301315101537
512,79.49761890550863,6.094529594755934,25.17344254246239,58.82286492599216,1087.693442873011,200.0111973997894,511.75176191580965,8,196.9066303022165,172.3949100434569
513,77.6105195313359,6.097767670634729,20.23266360165662,42.3841213496378,1035.6744311137504,195.24375612232652,464.5781384083359,3,391.5964044966686,252.7581930872343
514,70.92436337958402,4.490088412892605,19.193211103712724,46.93986045642591,1071.9437979327358,129.39621968421847,583.8177219599438,7,283.4931982356323,272.39243663245287
515,74.23228669431667,4.7490914799942,21.466246372586806,51.45427217405759,935.1548221285689,208.27457820665703,484.2763607971448,4,291.48640685736655,223.4825590983747
516,87.55391225825755,5.655759048318715,19.26156724211046,42.96289600668567,1034.759641304559,248.3069830430524,494.10736454769483,3,434.6788601213288,251.86634754929824
517,85.00917187624381,5.171786012586661,20.747708854031703,66.92346572463205,860.89404914561,143.58292148671086,548.574714745546,3,232.0049772385309,254.27161732903983
518,70.22444755201448,0.5613992545049298,23.0321617646904,51.44326471726037,1193.2650433755082,263.62416654243793,710.6940182263186,2,247.7451023083887,294.87177144720357
519,80.99332305429226,4.540400738849613,23.04502521773838,22.966519528926426,904.858792477403,121.9914587435028,588.8446930358555,9,370.22486390473006,240.87923813424118
520,87.5138712337179,3.297187131479373,19.306509800723113,53.3935581275622,1169.3271231324084,305.8662072185477,491.13938936513904,10,222.17682540828187,187.38509329188884
521,63.305947188786284,5.350422837817024,20.536883881153766,46.51842603182687,964.9589558525702,179.43697847582584,500.31979906152884,7,324.75902204243096,221.10452541740793
522,85.43360192379934,10.97051800520682,25.22299901431073,49.25073443881552,1030.299851613598,207.28084984134458,447.51405396755655,7,269.6859375575336,232.5610675355561
523,73.37376241054153,5.7349633309486086,23.489200353201824,46.313806342143,925.7553173663949,105.39832137571649,405.0004296480305,4,219.19297190786733,209.95147492275146
524,85.70598668593159,4.372940627655204,28.225195118045626,58.07046416606687,847.6006853247957,196.8931966765346,444.7249212933678,4,326.34246778536516,259.47094327590673
525,72.36740843457483,6.843603003954504,25.54038452122458,61.196877785533815,738.2859418592047,211.4241088859096,422.78510362880576,5,327.8128695604754,257.0805457843861
526,61.95117899335481,5.965375774418425,25.432879205679818,52.830531622586534,841.7013762111311,195.69189479502526,565.3368383795886,3,300.0692927421501,254.4927877621281
527,63.72457562116837,5.840188980903682,17.836394348632595,46.60688812861841,951.4136720176117,171.8459461473813,392.8805142131014,7,403.4544472512184,205.12413952750973
528,80.48084946661382,6.213701186431342,24.291581054900266,49.5866279519083,1031.7818768243326,152.67177407360924,633.3210561380045,4,261.4251337738169,256.4895709696295
529,82.59722501721483,9.113087129659082,21.84067959490927,50.195996165776286,1151.5568969924896,256.52633097686555,575.204638361883,4,343.328681191166,314.41503022980356
530,70.95683374895592,2.7382231293481687,20.34705458938525,41.975699601351636,933.1363810304726,201.5403567498975,502.05017293676684,4,316.3670756813525,264.72764401545
531,86.38592458777374,5.947264153622909,22.504046021597585,55.789286485712346,867.7058853599239,277.03761882583865,500.03186114650686,8,348.57608825511505,303.61639503720573
532,63.3847993773104,3.147237740036923,24.83563460383445,54.60042323860466,783.5927820995931,173.67588226025384,444.27186903854465,5,274.7956585434913,255.44591166223367
533,79.33920201352683,6.111025292684497,23.502494773012636,65.40441239776673,1072.0095426856155,178.26026533138915,527.0084411347764,3,230.7665303482113,218.1371252698704
534,67.88983800237543,3.162626977027811,19.36457859597382,62.55349780288475,1207.4791772994015,240.77971222980815,608.8092463208588,11,265.8994273289975,293.01696664703206
535,73.4816389219784,4.165266372789831,24.22737674077786,43.1432508240987,1189.9495401934432,118.85125189982179,429.68435377441864,7,296.8110718185951,179.6365070280728
536,80.47398671316414,4.409820171524188,20.08723737377211,58.20298374508965,1106.4899122220856,139.32683199235385,346.66079110812694,5,334.04477694804064,222.08495419820596
537,71.39586634716048,6.951633438689418,22.650049356892858,40.49046616905528,1095.78149759014,254.87424856765819,570.3218254856744,6,300.86433818831074,242.93563439550306
538,76.15444455770175,6.836908887884828,21.089949797568597,56.9593210094085,1254.6435669564012,141.40330353884025,532.43659742438,2,310.7538510658014,282.6383830851755
539,90.0629280921444,2.508565247107231,21.343401244793125,44.83385801239892,1049.8122192125215,109.04744923487262,387.98011985588204,1,386.2781093055048,313.72848484676206
540,74.23108130476851,5.109868221999697,24.29872892512153,39.76746776624415,1096.9194514036258,293.42635940365454,426.66086290858823,3,298.7888975896958,292.3235816963709
541,88.35692112065142,3.580840290501655,18.879418840552304,52.800453426974045,951.8824207222001,130.30911760628973,414.08957259498595,5,273.3813191664804,287.3063714897609
542,68.70293145342382,2.482990178649331,27.8355852228308,23.25432871845859,795.6934943717864,209.2059699164085,427.5467730965751,7,322.0162332785365,293.2300293194342
543,85.29804177915283,4.5659658991512595,16.536741792116512,32.490244255947715,897.4226649250636,203.45425963621355,467.6317245958812,3,214.2092175485913,300.19941691711114
544,94.41568620657901,4.38303442308836,20.20699695023543,48.22508116225717,998.6261442198017,59.468584169095806,473.34526957192526,4,214.1021405385493,193.11860043297773
545,55.283554998727105,9.853432972691046,23.11063566982522,50.824417666348424,1009.1178058751955,186.63414884160954,434.920634493154,2,293.2973826844199,360.2402513358698
546,72.03104744529523,5.865919650721392,23.75294249930593,46.30681229841811,1288.942878228309,222.42066247395547,424.18361805000717,5,253.35497039018452,305.48597908529905
547,85.7707212718054,28.05816586351994,21.698572838284885,34.20563701282401,1012.1915751386603,217.71546907594302,477.12156560806187,2,269.5880783381155,240.95087610283036
548,77.96954613957007,3.8704519916581157,21.827827890995373,41.821081578614944,1176.8265166038466,245.17603419017507,516.7691534859562,5,346.7386721955324,268.56534592838653
549,83.71145873371309,7.042766590858797,23.23165025598285,53.91209327237394,934.7384137635526,180.6254342547283,468.3703463635155,7,326.3122473815417,184.32729904722328
550,73.9601481328418,9.17688554573985,21.30679156762696,55.81781770628363,953.2486171352149,235.62522210460804,615.8667023341302,3,296.15124756894926,237.00813899994637
551,80.865897874729,1.8280333755240834,26.179543773804717,49.83776882404059,800.6488544164828,165.5335465959964,550.8087714420786,6,304.1483034315918,232.8938415177018
552,78.44322764607921,1.24015122972191,24.518047342694807,61.56833781036989,888.6507980685142,129.47662917936125,340.91541431413043,3,278.7742627744373,228.77973385345672
553,91.67782061659807,8.741930350743564,24.618473053016903,53.97397023459234,1079.047208704563,135.11358121593838,552.3727765413853,10,342.4670452029525,290.7212077621351
554,82.54420843301213,5.779228354741807,19.101529829888747,42.525443460417875,1001.13402705912,126.89447724022926,560.5543982585583,5,339.62708931301654,255.21344785715328
555,83.37602662075201,3.263414536247267,21.76183472678289,47.194979465883826,1141.440792984585,250.4792983945597,456.5265031875809,3,349.5466424552473,190.28065573161
556,75.88123033877532,6.06925817224487,21.098602153837888,35.97133842792145,1027.1880922517576,124.27132454707217,350.4802412696845,7,347.24634980263795,191.22458434747008
557,75.12393775927507,-0.2714954780337555,18.983195872931603,48.918610096085835,947.1319402543387,213.70194203246515,500.8066759411136,3,302.70240699099173,151.75852337441228
558,75.6744181218038,5.006751013194322,23.080492551837303,61.121006192213386,1322.2445295680438,186.70379029637834,499.2291348517756,5,265.08947618788756,293.98565899009657
559,83.94452142378297,5.655642345686171,20.387062726660552,56.85290084710968,985.9144646930429,194.86757132746843,387.8353763466805,4,291.63477890830103,238.76925810317093
560,75.79015519179737,6.848540279075659,23.966211489550712,64.02009325919121,1174.4501454557956,268.18036475998497,354.87807837400646,7,305.83122700056305,287.7339569903568
561,82.89774856896413,2.9722080954149246,18.789425311317004,46.97114756201007,939.8186190182984,178.07863163923633,491.24464535465603,4,266.29867263650334,407.0035558746894
562,100.75400798645438,5.171374322806718,27.157121838525462,63.46099794514258,1106.4399219075349,230.58007807748416,476.6922807949178,4,381.49345773755374,205.05742675027594
563,88.71124703431693,3.1491507478808254,19.311002024223814,48.066957735520305,1139.202348872753,201.8781675690556,458.2734634677606,3,381.7430583308211,266.34870424761715
564,76.73976467832159,5.510767511348634,22.65790701160131,64.71585082569894,1031.2737955863372,192.3990547183651,491.6589265253439,6,293.9966069866669,322.1598493440117
565,92.01213922163944,3.2093073552739515,24.3755779311642,49.781432525578765,646.8275615955097,314.99845621932366,389.7223626179681,10,351.5439998839386,225.55038082211854
566,75.91924626978448,4.183798321679559,20.288078709399663,57.072313738042766,1002.737869128417,127.93291271423152,456.51793871338856,3,328.0010757669848,233.0389854327287
567,59.61875464822146,3.008369210419542,24.557405930298852,64.75112364309855,1184.5690071639963,264.45659177187224,553.3325030614347,5,275.16895671656687,276.51614407184445
568,69.91913689082595,6.3022724836473145,18.31244920659875,48.065723714187946,1079.1221249541595,232.8203282744986,465.0029919648711,4,320.60052412882635,377.1448222871818
569,61.29208078974145,6.716902233313331,26.356353097547682,52.18388987544174,1066.875831284387,176.0237502684108,332.8027528207448,5,261.28719474686164,281.8184427389924
570,76.48486515958692,4.5307588600851725,22.042447794897274,62.88863425206302,741.6614599063721,281.4659258720806,452.73077222764283,2,255.99985529958002,207.86011960957148
571,80.18418379189552,5.076475989920056,20.21076577609336,48.669968360699364,891.9317393987412,107.59449438057317,392.98415364931395,3,323.84517127924425,213.90607325712085
572,96.76437312275283,2.1028171707329117,21.102454682717696,36.79107717493839,1061.7036446727159,173.9116671350464,526.7136296461731,4,324.44040372016747,225.57967834264298
573,83.26927373764163,4.400646703986426,24.42675780817816,71.4300705458491,1061.5574915180339,139.57588978654618,531.8837403380426,6,434.7043767668971,159.02089302711457
574,77.80899471191135,4.8995907659165105,20.246634124448686,45.30235535662863,1182.2000170199353,220.604173243573,334.1225374913969,7,292.22650474981856,242.0332294423032
575,88.2940558118349,10.241586182059951,19.751926931731667,51.58756050937543,978.2699867280859,144.34679494064113,575.9012970582189,4,273.5518006425804,250.37331602968598
576,57.88864690992115,2.7760659484516728,21.335390207248786,61.56006669451127,1060.873613001072,221.65319733706596,388.7813698721442,7,346.13771091774123,252.30280214119023
577,82.35614558108566,7.928354477504875,18.469113661690095,43.91506096268798,1002.4561362896941,190.6781792089223,655.9182290482352,4,298.7471800043828,177.5061743994525
578,87.70865193886966,6.993717546931616,27.461631723825448,39.9213208677787,851.9585895247665,176.0323028671958,495.1223735499383,5,267.6189832994034,267.2651648676702
579,65.21413754220158,19.393551050592585,20.30081622635583,52.53737296774833,661.631300335788,219.43236230166553,375.3606501460838,6,270.70933473787477,200.80239313029486
580,91.43754043206928,8.517240968390267,24.49485035854121,32.069236020876104,1064.6514538195115,186.5689188030968,385.8013929307318,9,291.02341258897144,238.05319627634572
581,83.38496407494414,5.744210945213726,22.62841025094332,47.1209392313208,1026.0920812619217,145.56825784704807,534.8095291787345,3,352.7225537339463,212.87023792051932
582,75.84712086099199,5.778318391335858,19.046397848554097,52.45038664315406,907.2737436849746,340.06864948174893,460.8700110101622,9,321.58129930292336,307.73279526944935
583,86.32781866106285,4.89375869396491,21.982135872361813,47.30048103174836,757.1240415226202,175.64164084854278,490.33460903818593,6,258.33038110289425,215.7400788269593
584,102.70692857804396,7.4471377648372545,24.352008337932244,34.56549056814253,1094.4609271613108,89.11954599239927,661.2780232697039,2,391.73591122480934,317.28028421254197
585,81.81866255058495,7.192938467621767,21.435215994741082,65.94177956204013,960.1119888706672,157.89506551393058,430.0755935770925,9,254.631007220612,256.8154512810754
586,82.48220586300336,3.748645425007575,25.579338837553085,51.03538153949175,1083.531208355222,136.63616558136349,505.99628576957065,4,263.1335974490107,270.9928279079391
587,75.40639100459757,2.3615056108024652,25.06454617834559,64.31152117761741,1279.6072795617638,241.3072808020258,641.9844487373053,5,358.35133453168896,254.1638933500135
588,71.50155630535208,4.594038725208685,24.756744563974987,47.39963749819555,678.7853679520442,216.0826329795793,527.05134754664,5,374.8780403773522,207.38669045098305
589,88.30335816544246,3.399922871204707,20.62102968318101,41.19988018309236,895.0598786946455,219.93564008951722,339.33972646419943,4,317.6778390828568,270.30096698398984
590,71.43916174091133,4.87295085076929,18.760472656655537,52.691809202551596,968.593658003213,181.4988767081378,550.5389011732137,3,235.4693881118504,228.50339929096683
591,80.71566237219392,7.474876269368279,20.159237183911618,47.842128736717804,1218.2239261219975,186.0324876471539,383.6997142216556,5,304.8449059263916,265.8804817272536
592,75.22342553234883,4.08539668982642,22.58872282200016,38.22238542008642,754.5395471190272,181.45344481961658,640.6807528732966,4,231.646820249985,280.1960603420703
